UniprotID.TF	UniprotID.Target	NCBI.GeneID.TF	NCBI.GeneID.Target	Name.TF	Name.Target	Detection.method	PubmedID	Organism	Source.database
P08153	P25693	851724	851430	SWI5	PCL2	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot	12399584,11572776,15343339,10535956,24170807,9529390	Saccharomyces cerevisiae	Yeastract
P13574	Q12286	856484	856118	STE12	SUT2	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	24170807,17638031,19159457,26448198	Saccharomyces cerevisiae	Yeastract
P38889	P00830	856613	853585	SKN7	ATP2	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P07806	856613	852986	SKN7	VAS1	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P61829	P28272	24573116,854584	853664	OLI1	URA1	array technology/partial DNA sequence identification by hybridization,northern blot,tag visualisation by enzyme assay	21119627,15948949,20385592,24170807,9822821	Saccharomyces cerevisiae	Yeastract
P33749	P38842	853803	856543	MSN4	-	array technology/partial DNA sequence identification by hybridization,northern blot	16926161,23435728,24170807,18931682	Saccharomyces cerevisiae	Yeastract
P07269	P38693	851452	856625	PHO2	PHO12	array technology/partial DNA sequence identification by hybridization,quantitative reverse transcription pcr,tag visualisation by enzyme assay	24170807,20385592,12453218,25825491	Saccharomyces cerevisiae	Yeastract
P32607	Q12462	854087	854018	RTG1	PEX11	northern blot	7629125,24170807	Saccharomyces cerevisiae	Yeastract
P26798	P30605	851701	852108	INO2	ITR1	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,reverse transcription pcr	12399584,15343339,30073202,16709784,24170807,8294482,21538248	Saccharomyces cerevisiae	Yeastract
P41546	P09932	850513	851371	HAC1	HO	array technology/partial DNA sequence identification by hybridization,footprinting	24170807,30016623,16880382	Saccharomyces cerevisiae	Yeastract
Q03125	P04397	851613	852307	NRG1	GAL10	chromatin immunoprecipitation array,northern blot	11281938,15343339,24170807	Saccharomyces cerevisiae	Yeastract
P06774	P12683	852614	854900	HAP2	HMG1	tag visualisation by enzyme assay	2685574,24170807	Saccharomyces cerevisiae	Yeastract
P25302	P29029	856847	850992	SWI4	CTS1	array technology/partial DNA sequence identification by hybridization,northern blot	24170807,1730413,16880382	Saccharomyces cerevisiae	Yeastract
P41546	Q3E766	850513	1466501	HAC1	-	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P22035	P00815	853974	850327	BAS1	HIS4	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,experimental interaction detection,full identification by RNA sequencing,northern blot	21119627,12399584,26245832,15948949,16215179,20385592,15343339,20098497,24170807,9822821,19525417,3303332	Saccharomyces cerevisiae	Yeastract
P10961	P10080	852806	856351	HSF1	SBP1	array technology/partial DNA sequence identification by hybridization,western blot	24170807,7651408,20385592,16880382	Saccharomyces cerevisiae	Yeastract
P14922	P38084	852410	852360	CYC8	BAP2	reverse transcription pcr	26546823,24170807	Saccharomyces cerevisiae	Yeastract
P07269	P22133	851452	853994	PHO2	MDH2	array technology/partial DNA sequence identification by hybridization,northern blot	20385592,24170807,15948949	Saccharomyces cerevisiae	Yeastract
Q03125	Q12255	851613	850782	NRG1	NYV1	reverse transcription pcr	25017437,24170807	Saccharomyces cerevisiae	Yeastract
Q12180	P13587	854064	851610	HAL9	ENA1	tag visualisation by enzyme assay	9559673,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P38825	850513	856517	HAC1	TOM71	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P10961	P53289	852806	853065	HSF1	RTS3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,quantitative pcr	30332327,15343339,16880382,16709784,27924024,24170807,27979920	Saccharomyces cerevisiae	GTRD,Yeastract
P06774	P07262	852614	854557	HAP2	GDH1	chromatin immunoprecipitation array,tag visualisation by enzyme assay	12054566,15343339,8606156,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P40884	850513	853214	HAC1	IMA5	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P41546	Q06150	850513	850972	HAC1	BOP2	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P19880	P32383	855005	855860	YAP1	PLC1	array technology/partial DNA sequence identification by hybridization,tag visualisation by enzyme assay	18627600,24170807,10844671	Saccharomyces cerevisiae	Yeastract
P41546	Q02725	850513	856088	HAC1	VTC3	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P26343	P00812	853904	855993	DAL80	CAR1	northern blot	1944286,24170807	Saccharomyces cerevisiae	Yeastract
P03069	P32432	856709	851119	GCN4	SFP1	array technology/partial DNA sequence identification by hybridization,western blot	24170807,21183953,19346491	Saccharomyces cerevisiae	Yeastract
P41817	Q06593	855926	856324	CUP9	OPT2	reverse transcription pcr	17005992,24170807	Saccharomyces cerevisiae	Yeastract
P21192	P09119	850822	853244	ACE2	CDC6	northern blot	11309124,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P41940	856613	851504	SKN7	PSA1	Identification by mass spectrometry,array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array	19487574,20385592,27373166,24170807	Saccharomyces cerevisiae	Yeastract
Q04052	Q04052	852031	852031	ARO80	ARO80	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,reverse transcription pcr	12399584,15343339,20385592,16709784,24170807,23651256,17308034	Saccharomyces cerevisiae	Yeastract
P41546	P47144	850513	853570	HAC1	ECM27	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	25275008,30016623,24170807,16371132	Saccharomyces cerevisiae	Yeastract
P18494	P13587	856763	851610	GLN3	ENA1	chromatin immunoprecipitation array,northern blot,tag visualisation by enzyme assay	15343339,21237705,11457832,24170807	Saccharomyces cerevisiae	Yeastract
Q12151	P32352	851799	855242	UPC2	ERG2	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility shift assay,northern blot,quantitative reverse transcription pcr,tag visualisation by enzyme assay	11533229,16055745,16783004,25655993,20385592,24170807,21299653	Saccharomyces cerevisiae	Yeastract
P54790	P36002	850656	853635	ORC3	PTK1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation assay,electrophoretic mobility shift assay,northern blot,reverse transcription pcr,western blot	19056732,25355315,8972187,9774671,12071844,30073202,23088601,17551510,24170807,18285336,20139423	Saccharomyces cerevisiae	Yeastract
P53968	P38068	855704	852302	CRZ1	GRX7	array technology,northern blot,tag visualisation by fluorescence	12058033,18503006,18818649,24170807	Saccharomyces cerevisiae	Yeastract
P21957	P08640	856366	854836	OPI1	FLO11	northern blot,quantitative reverse transcription pcr	16896211,24170807,20333241	Saccharomyces cerevisiae	Yeastract
P21657	P25376	854841	850333	DAL81	AGP1	chromatin immunoprecipitation array,reverse transcription pcr,tag visualisation by enzyme assay,western blot	9891035,12399584,26457198,15343339,15126393,16709784,19906648,24170807	Saccharomyces cerevisiae	Yeastract
P41546	P47043	850513	853390	HAC1	ZAP1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P20134	P0CD90	854307	850674	SFL1	AQY2	chromatin immunoprecipitation array,full identification by RNA sequencing,tag visualisation by enzyme assay	24170807,12399584,28673928,19889095	Saccharomyces cerevisiae	Yeastract
P41546	Q06563	850513	850953	HAC1	SYM1	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P14540	856613	853805	SKN7	FBA1	Identification by mass spectrometry	27373166,24170807	Saccharomyces cerevisiae	Yeastract
P36093	P40092	853823	856893	PHD1	SPI1	northern blot	22610976,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P16120	851542	850420	RPN4	THR4	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P13902	P08524	854042	853272	INO4	ERG20	chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	17224918,26245832,15343339,30073202,16709784,16034810,24170807	Saccharomyces cerevisiae	Yeastract
P33748	P54114	855053	855205	MSN2	ALD3	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,fluorescence-activated cell sorting,northern blot,quantitative reverse transcription pcr,reverse transcription pcr,tag visualisation by enzyme assay	16926161,16880382,22354995,21749328,24210615,19503593,10722658,30256697,24170807,28949295,18931682,24598258,30507007,24189399,12794936,18753408,15647283,10407263,21131516,15870279	Saccharomyces cerevisiae	Yeastract
P21192	P53753	850822	855804	ACE2	DSE4	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,reverse transcription pcr	10535956,20385592,27190003,16709784,24170807,17898805	Saccharomyces cerevisiae	Yeastract
Q01722	P38874	855522	856594	GCR2	IKI1	reverse transcription pcr	15645478,24170807	Saccharomyces cerevisiae	Yeastract
P25585	P38270	850299	852425	FYV5	ATG14	reverse transcription pcr	24170807,26649943	Saccharomyces cerevisiae	Yeastract
P11938	P28241	855505	854303	RAP1	IDH2	reverse transcription pcr	23756653,24170807	Saccharomyces cerevisiae	Yeastract
P47043	Q03764	853390	851725	ZAP1	EKI1	electrophoretic mobility shift assay	24170807,16551612	Saccharomyces cerevisiae	Yeastract
P16649	P33890	850445	854174	TUP1	TIR2	array technology/partial DNA sequence identification by hybridization,northern blot	20385592,11238402,24170807	Saccharomyces cerevisiae	Yeastract
P38889	P40989	856613	852920	SKN7	GSC2	tag visualisation by enzyme assay	11432834,24170807	Saccharomyces cerevisiae	Yeastract
P22035	P00925	853974	856579	BAS1	ENO2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection,full identification by RNA sequencing	21119627,20385592,24170807,26245832	Saccharomyces cerevisiae	Yeastract
P06774	P39113	852614	855323	HAP2	CAT8	tag visualisation by enzyme assay	8710504,24170807	Saccharomyces cerevisiae	Yeastract
P33749	Q12412	853803	854332	MSN4	PNS1	array technology/partial DNA sequence identification by hybridization,northern blot	16926161,15647283,24170807,18931682	Saccharomyces cerevisiae	Yeastract
P11938	P14540	855505	853805	RAP1	FBA1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,tag visualisation by enzyme assay	1959676,12399584,20231876,17646381,20385592,27924024,24170807	Saccharomyces cerevisiae	GTRD,Yeastract
P41546	P18238	850513	852380	HAC1	AAC3	footprinting	30016623,24170807	Saccharomyces cerevisiae	Yeastract
Q03465	P50109	851542	854991	RPN4	PSP2	array technology/partial DNA sequence identification by hybridization,experimental interaction detection	21931558,18627600,24170807	Saccharomyces cerevisiae	Yeastract
P46676	P00925	851905	856579	SUM1	ENO2	quantitative reverse transcription pcr	23710766,24170807	Saccharomyces cerevisiae	Yeastract
P39001	Q02202	851788	853873	UME6	ECM9	reverse transcription pcr	24170807,21123654	Saccharomyces cerevisiae	Yeastract
P20134	P38270	854307	852425	SFL1	ATG14	reverse transcription pcr	24170807,26649943	Saccharomyces cerevisiae	Yeastract
P03069	P32643	856709	856922	GCN4	TMT1	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,enzymatic study,full identification by RNA sequencing	21119627,17224918,15843968,29628310,19346491,15343339,30354837,23275543,16880382,18092814,16166643,27924024,24170807,20233714	Saccharomyces cerevisiae	GTRD,Yeastract
Q03833	P13130	851670	856541	GIS1	SPS100	array technology/partial DNA sequence identification by hybridization,reverse transcription pcr	24170807,20868382,20022953,16880382	Saccharomyces cerevisiae	Yeastract
P41546	P13181	850513	850770	HAC1	GAL2	array technology/partial DNA sequence identification by hybridization,footprinting,full identification by RNA sequencing	24170807,25275008,30016623,16880382	Saccharomyces cerevisiae	Yeastract
P41546	Q08157	850513	854141	HAC1	-	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P11746	P06197	855060	856229	MCM1	PIS1	chromatin immunoprecipitation array,filter trap assay,tag visualisation by enzyme assay	12399584,15343339,18303948,16709784,24170807,8264602,15755922	Saccharomyces cerevisiae	Yeastract
P41546	P25376	850513	850333	HAC1	AGP1	footprinting,full identification by RNA sequencing	30016623,24170807	Saccharomyces cerevisiae	Yeastract
P41813	P24869	855656	856236	FKH2	CLB2	array technology/partial DNA sequence identification by hybridization,chromatin immunoprecipitation array,chromatin immunoprecipitation assay,northern blot,quantitative reverse transcription pcr,reverse transcription pcr,tag visualisation by enzyme assay	29853633,11572776,24504085,7565744,15371544,18045995,20385087,10959837,19596791,10894549,10535956,24324011,24170807,17898805,12399584,20057164,15343339,28649434,16709784,10747051,10899128,24324010,23874301,10894548,17283050,17908798,15509804,27555611	Saccharomyces cerevisiae	Yeastract
P33748	P37012	855053	855131	MSN2	PGM2	array technology/partial DNA sequence identification by hybridization,electrophoretic mobility-based method,experimental interaction detection,fluorescence-activated cell sorting,northern blot	24598258,19734328,12100562,15647283,10411744,9495741,30256697,16880382,21749328,24210615,24170807,18931682	Saccharomyces cerevisiae	Yeastract
P24813	Q00772	852033	856425	CAD1	SLT2	quantitative reverse transcription pcr	26296316,24170807	Saccharomyces cerevisiae	Yeastract
