UniprotID.TF,UniprotID.Target,NCBI.GeneID.TF,NCBI.GeneID.Target,Name.TF,Name.Target,Detection.method,PubmedID,Organism,Source.database
P11416,P97474,19401,18741,Rara,Pitx2,chromatin immunoprecipitation assay;inferred by curator,20122913;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9JM73,Q80Y32,20807,70823,Srf,Hmgxb4,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;20511232,Mus musculus,GTRD;TRRUST
Q99MZ3,P01325,58805,16333,Mlxipl,Ins1,inferred by curator,29087512;23530060,Mus musculus,TRRUST
P19785,P28649,13982,13075,Esr1,Cyp19a1,inferred by curator,29087512;19605792,Mus musculus,TRRUST
P25799,P27782,18033,16842,Nfkb1,Lef1,inferred by curator,29087512;17445771,Mus musculus,TRRUST
Q9WVH4,O08918,56484,12452,Foxo3,Ccng2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;14966295,Mus musculus,GTRD;TRRUST
Q9WVH4,Q923E4,56484,93759,Foxo3,Sirt1,chromatin immunoprecipitation assay;inferred by curator,15604409;29087512;27924024,Mus musculus,GTRD;TRRUST
P24610,Q9QXV9,18505,24063,Pax3,Spry1,inferred by curator,29087512;18593883,Mus musculus,TRRUST
P25799,P47741,18033,22163,Nfkb1,Tnfrsf4,inferred by curator,17641042;29087512,Mus musculus,TRRUST
Q9Z1J1,P97496,21415,20588,Tcf7l1,Smarcc1,chromatin immunoprecipitation assay;inferred by curator,15016815;29087512;27924024,Mus musculus,GTRD;TRRUST
P20067,P51480,-,12578,Id1,Cdkn2a,inferred by curator,29087512;11427735,Mus musculus,TRRUST
P52801,P11609,13637,12479,Efna2,Cd1d1,inferred by curator,29087512;16002702,Mus musculus,TRRUST
Q76LW6,P63085,23863,26413,Dand5,Mapk1,inferred by curator,12220517;10727414;29087512,Mus musculus,TRRUST
P43135,Q8VDN2,11819,11928,Nr2f2,Atp1a1,inferred by curator,29087512;12614160,Mus musculus,TRRUST
Q3UHF7,P37238,15273,19016,Hivep2,Pparg,inferred by curator,29087512;16580992,Mus musculus,TRRUST
Q00422,P19783,14390,12857,Gabpa,Cox4i1,chromatin immunoprecipitation assay;inferred by curator,22992721;29087512;27924024,Mus musculus,GTRD;TRRUST
D3Z517,P25799,-,18033,Zfp384,Nfkb1,inferred by curator,12061770;29087512,Mus musculus,TRRUST
P41971,P49586,13713,13026,Elk3,Pcyt1a,inferred by curator,19168148;29087512;16157598,Mus musculus,TRRUST
P27782,Q03358,16842,17702,Lef1,Msx2,inferred by curator,14551209;29087512,Mus musculus,TRRUST
Q76LW6,Q810B3,23863,244813,Dand5,Bsx,inferred by curator,17944879;29087512,Mus musculus,TRRUST
Q60795,P49891,18024,-,Nfe2l2,Sult1e1,inferred by curator,25922074;29087512,Mus musculus,TRRUST
A2A935,P37238,70673,19016,Prdm16,Pparg,inferred by curator,18719582;29087512,Mus musculus,TRRUST
Q01705,P25322,18128,12443,Notch1,Ccnd1,inferred by curator,29087512;18297084,Mus musculus,TRRUST
Q61069,P18828,22278,20969,Usf1,Sdc1,inferred by curator,17202159,Mus musculus,TRED
P25799,P39876,18033,21859,Nfkb1,Timp3,inferred by curator,7642607;29087512,Mus musculus,TRRUST
Q9JJP2,O08586,22062,19211,Tp73,Pten,inferred by curator,29087512;19173293,Mus musculus,TRRUST
P25799,P29477,18033,18126,Nfkb1,Nos2,chromatin immunoprecipitation assay;inferred by curator,7537042;12595462;12417260;16902858;23831355;15901350;27924024;17202159;29087512;15582593;16953124;17720813;15467201;9245708;15979571;15938622;18591766;12006087;19712696;15172177;9862429;17683476;18620044;17686182;22841895;10852612;14978160;16146692;20939428;9307029;10586055;17113796;12162464;15905055;17056557;22949549;16027238;15104118;17035338;24132147;24360823;15548379;15009112;10437651;20108167;17651994;19279235;12946432;11460313;18274639;12061770;18694995;17261270;19135178;18205790;12672017;16609073;10698708;16242732;11110796;15327829;10896853,Mus musculus,GTRD;TRED;TRRUST
Q8VIG1,Q9WTU3,19712,20273,Rest,Scn8a,inferred by curator,17924165;29087512,Mus musculus,TRRUST
P48972,P35242,17865,-,Mybl2,Sftpa1,inferred by curator,10488087;29087512,Mus musculus,TRRUST
P81270,P81270,13876,13876,Erg,Erg,inferred by curator,29087512;21536859,Mus musculus,TRRUST
P31266,P43021,19664,18119,Rbpj,Nodal,chromatin immunoprecipitation assay;inferred by curator,12730124;29087512;27924024,Mus musculus,GTRD;TRRUST
Q03347,Q60935,-,11870,Runx1,Art1,chromatin immunoprecipitation assay;inferred by curator,29087512;11396961;27924024,Mus musculus,GTRD;TRRUST
P01101,Q62011,14281,14726,Fos,Pdpn,chromatin immunoprecipitation assay;inferred by curator,29087512;18757399;27924024,Mus musculus,GTRD;TRRUST
Q61473,Q61660,20671,15223,Sox17,Foxj1,inferred by curator,16574095;29087512,Mus musculus,TRRUST
Q01147,P24622,12912,12954,Creb1,Cryaa,inferred by curator,17202159,Mus musculus,TRED
P27577,Q63844,23871,26417,Ets1,Mapk3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P26687,P07310,22160,12715,Twist1,Ckm,inferred by curator,18211587;9168805;29087512,Mus musculus,TRRUST
P35583,Q7TS99,15376,234219,Foxa2,Helt,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;22696295,Mus musculus,GTRD;TRRUST
Q60636,E9Q5R7,12142,378425,Prdm1,Nlrp12,inferred by curator,19234190;29087512,Mus musculus,TRRUST
O35253,P11087,17131,12842,Smad7,Col1a1,inferred by curator,17202159,Mus musculus,TRED
O88942,O54890,-,16416,Nfatc1,Itgb3,inferred by curator,18288635;29087512,Mus musculus,TRRUST
P70255,P07724,18029,11657,Nfic,Alb,inferred by curator,17202159,Mus musculus,TRED
P05627,Q02844,16476,100503895,Jun,Tpsab1,inferred by curator,11157480;29087512;16730810,Mus musculus,TRRUST
Q62504,P28481,56381,12824,Spen,Col2a1,inferred by curator,15778499;29087512,Mus musculus,TRRUST
P23204,Q8VI47,19013,12780,Ppara,Abcc2,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
O70494,Q05BJ7,20687,-,Sp3,Oas1g,inferred by curator,10567409;29087512,Mus musculus,TRRUST
P09025,Q08091,15426,12797,Hoxc8,Cnn1,inferred by curator,17202159,Mus musculus,TRED
Q61501,Q8K1K9,13555,102423,E2f1,Hinfp,chromatin immunoprecipitation assay;inferred by curator,17826007;29087512;27924024,Mus musculus,GTRD;TRRUST
Q02650,Q6LEL3,18507,-,Pax5,Igh,inferred by curator,29087512;14993928,Mus musculus,TRRUST
Q08874,P29812,17342,13190,Mitf,Dct,inferred by curator,14706856;29087512,Mus musculus,TRRUST
Q9QXZ7,P15409,23958,212541,Nr2e3,Rho,inferred by curator,15689355;29087512,Mus musculus,TRRUST
Q8VCG9,P04227,170767,-,Rfxap,H2-Aa,inferred by curator,29087512;11258423,Mus musculus,TRRUST
P27577,Q9JM73,23871,20807,Ets1,Srf,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P34056,E9QNJ9,21418,14184,Tfap2a,Fgfr3,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P25799,P97372,18033,19188;621823,Nfkb1,Psme2,chromatin immunoprecipitation assay;inferred by curator,15944286;29087512;27924024,Mus musculus,GTRD;TRRUST
P34056,P13516,21418,20249,Tfap2a,Scd1,inferred by curator,17202159,Mus musculus,TRED
Q61039,Q08775,15111,12393,Hand2,Runx2,chromatin immunoprecipitation assay;inferred by curator,19144722;29087512;27924024,Mus musculus,GTRD;TRRUST
P09079,Q61060,15413,15221,Hoxb5,Foxd3,inferred by curator,25220476;29087512,Mus musculus,TRRUST
P43135,P22605,11819,218772,Nr2f2,Rarb,inferred by curator,29087512;20164929,Mus musculus,TRRUST
O89090,Q08775,20683,12393,Sp1,Runx2,chromatin immunoprecipitation assay;inferred by curator,19017640;29087512;27924024,Mus musculus,GTRD;TRRUST
P17433,P15247,20375,16198,Spi1,Il9,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;22904310,Mus musculus,GTRD;TRRUST
P12813,P24815,15370,15492,Nr4a1,Hsd3b1,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;25092869,Mus musculus,GTRD;TRRUST
P37238,Q9Z0Z7,19016,12224,Pparg,Klf5,chromatin immunoprecipitation assay;inferred by curator,16102021;29087512;27924024,Mus musculus,GTRD;TRRUST
Q60793,Q8CE22,16600,23857,Klf4,Dmtf1,chromatin immunoprecipitation assay;inferred by curator,23558921;29087512;23430263;27924024,Mus musculus,GTRD;TRRUST
O89090,Q62433,20683,17988,Sp1,Ndrg1,chromatin immunoprecipitation assay;inferred by curator,29087512;17909017;27924024,Mus musculus,GTRD;TRRUST
P05627,P13379,16476,12507,Jun,Cd5,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P17433,Q01965,20375,17085,Spi1,Ly9,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q76LW6,P27577,23863,23871,Dand5,Ets1,inferred by curator,16300938;29087512,Mus musculus,TRRUST
P22361,P00186,21405,13077,Hnf1a,Cyp1a2,chromatin immunoprecipitation assay;inferred by curator,14599559;29087512;27924024,Mus musculus,GTRD;TRRUST
O89090,P33534,20683,18387,Sp1,Oprk1,inferred by curator,29087512;12171913,Mus musculus,TRRUST
Q8CFN5,P12979,17260,17928,Mef2c,Myog,inferred by curator,10548518;29087512;15546868,Mus musculus,TRRUST
P02340,O35474,22059,13612,Tp53,Edil3,inferred by curator,29087512;24192518,Mus musculus,TRRUST
Q61221,P19001,15251,16669,Hif1a,Krt19,inferred by curator,17202159,Mus musculus,TRED
Q5SXC4,P22387,22344,13614,Vezf1,Edn1,inferred by curator,11504723;14966113;29087512,Mus musculus,TRRUST
O08785,O35185,12753,20893,Clock,Bhlhe40,chromatin immunoprecipitation assay;inferred by curator,16267380;29087512;27924024;19032342,Mus musculus,GTRD;TRRUST
P53566,Q9Z2V4,12606,18534,Cebpa,Pck1,chromatin immunoprecipitation assay;inferred by curator,12560325;29087512;27924024,Mus musculus,GTRD;TRRUST
Q08874,P26450,17342,18708,Mitf,Pik3r1,inferred by curator,29087512;21791431,Mus musculus,TRRUST
P24610,Q61500,18505,16431,Pax3,Itm2a,inferred by curator,29087512;23650549,Mus musculus,TRRUST
Q61221,P11276,15251,14268,Hif1a,Fn1,inferred by curator,17202159,Mus musculus,TRED
Q61221,P06795,15251,18669,Hif1a,Abcb1b,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P52946,P55095,18609,14526,Pdx1,Gcg,inferred by curator,11825903;29087512,Mus musculus,TRRUST
P41183,P23772,12053,14462,Bcl6,Gata3,chromatin immunoprecipitation assay;inferred by curator,23053511;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9WTN3,Q9QXG4,20787,60525,Srebf1,Acss2,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;11435428;11739104,Mus musculus,GTRD;TRRUST
P45481,O35973,-,18626,Crebbp,Per1,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;20930143,Mus musculus,GTRD;TRRUST
P25799,Q62210,18033,11797,Nfkb1,Birc2,inferred by curator,29087512;18056349,Mus musculus,TRRUST
P17433,Q91WP5,20375,-,Spi1,Igh,inferred by curator,29087512;14993928,Mus musculus,TRRUST
Q9WTN3,O09114,20787,19215,Srebf1,Ptgds,inferred by curator,17439953;29087512,Mus musculus,TRRUST
Q60793,P97399,16600,-,Klf4,Dspp,inferred by curator,29087512;23430263,Mus musculus,TRRUST
O70477,O35984,18771,18515,Pknox1,Pbx2,inferred by curator,18560600;29087512,Mus musculus,TRRUST
O89090,Q01149,20683,12843,Sp1,Col1a2,inferred by curator,17202159;29087512;9143363,Mus musculus,TRED;TRRUST
P25799,P22387,18033,13614,Nfkb1,Edn1,inferred by curator,23018104;29087512,Mus musculus,TRRUST
P24610,P31360,18505,18992,Pax3,Pou3f2,inferred by curator,22988297;29087512,Mus musculus,TRRUST
Q08775,P27782,12393,16842,Runx2,Lef1,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;19650108,Mus musculus,GTRD;TRRUST
P15806,P20764,21423,16136,Tcf3,Igll1,chromatin immunoprecipitation assay;inferred by curator,29087512;12415115;27924024,Mus musculus,GTRD;TRRUST
P42227,P30280,20848,12444,Stat3,Ccnd2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;12147685,Mus musculus,GTRD;TRRUST
Q08775,Q91ZR3,12393,233490,Runx2,Crebzf,chromatin immunoprecipitation assay;inferred by curator,24389415;29087512;27924024,Mus musculus,GTRD;TRRUST
Q923E4,Q8BUN5,93759,17127,Sirt1,Smad3,inferred by curator,29087512;24356887,Mus musculus,TRRUST
A0A087WSP5,Q9WUA3,20846,56421,Stat1,Pfkp,inferred by curator,17202159,Mus musculus,TRED
Q61315,Q60722,-,21413,Apc,Tcf4,inferred by curator,29087512;10489374,Mus musculus,TRRUST
P25799,P25446,18033,14102,Nfkb1,Fas,chromatin immunoprecipitation assay;inferred by curator,12707336;15619676;15601669;16631160;16940415;19628709;27924024;12813034;17202159;29087512,Mus musculus,GTRD;TRED;TRRUST
P05627,Q8K2P7,16476,105727,Jun,Slc38a1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
O89090,P43406,20683,16410,Sp1,Itgav,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q9ESZ8,P20067,14886,-,Gtf2i,Id1,inferred by curator,19424179;29087512,Mus musculus,TRRUST
Q91WA3,P18893,232232,16153,Hdac11,Il10,inferred by curator,29087512;19011628,Mus musculus,TRRUST
P20263,Q80V81,18999,74400,Pou5f1,Zfp819,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;23954693,Mus musculus,GTRD;TRRUST
Q62431,Q91XE1,13496,-,Arid3a,Igh,inferred by curator,21955986;19214191;29087512,Mus musculus,TRRUST
Q9QYB2,P48432,13134,20674,Dach1,Sox2,inferred by curator,20937839;29087512,Mus musculus,TRRUST
Q07279,P22907,18022,15288,Nfe2,Hmbs,inferred by curator,2771941;29087512,Mus musculus,TRRUST
O09000,Q60793,-,16600,Ncoa3,Klf4,chromatin immunoprecipitation assay;inferred by curator,24115386;29087512;27924024,Mus musculus,GTRD;TRRUST
P43241,Q07424,12591,12592,Cdx2,Cdx4,chromatin immunoprecipitation assay;inferred by curator,29087512;20933081;27924024,Mus musculus,GTRD;TRRUST
O70494,Q05144,20687,19354,Sp3,Rac2,inferred by curator,17202159;29087512;10098607,Mus musculus,TRED;TRRUST
O70494,Q640N1,20687,11568,Sp3,Aebp1,inferred by curator,17202159,Mus musculus,TRED
P02340,P07310,22059,12715,Tp53,Ckm,inferred by curator,26578589;9690516;18971253;7488858;29087512,Mus musculus,ORegAnno;PAZAR;TRRUST
Q02085,P28481,20613,12824,Snai1,Col2a1,inferred by curator,12917416;29087512,Mus musculus,TRRUST
P25425,P04401,18986,16191,Pou2f1,Il5,inferred by curator,11509003;17202159;29087512,Mus musculus,TRED;TRRUST
Q0VGT2,P35428,14633,15205,Gli2,Hes1,inferred by curator,29087512;19124651,Mus musculus,TRRUST
O70494,P97436,20687,18095,Sp3,Nkx3-1,inferred by curator,17202159,Mus musculus,TRED
P09025,Q80Y17,15426,16897,Hoxc8,Llgl1,inferred by curator,29087512;21773674,Mus musculus,TRRUST
Q04207,P16277,19697,12143,Rela,Blk,inferred by curator,17202159,Mus musculus,TRED
Q61501,P42669,13555,19290,E2f1,Pura,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;16741925,Mus musculus,GTRD;TRRUST
P49698,P97497,15378,20415,Hnf4a,Shbg,chromatin immunoprecipitation assay;inferred by curator,29087512;22210320;27924024,Mus musculus,GTRD;TRRUST
P27577,Q61508,23871,13601,Ets1,Ecm1,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P09021,P48759,15402,19288,Hoxa5,Ptx3,inferred by curator,17202159,Mus musculus,TRED
Q02650,I6L978,18507,-,Pax5,Igk,inferred by curator,29087512;15067064,Mus musculus,TRRUST
O89090,O35245,20683,18764,Sp1,Pkd2,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q04207,P07141,19697,12977,Rela,Csf1,chromatin immunoprecipitation assay;inferred by curator,18566389;29087512;27924024,Mus musculus,GTRD;TRRUST
Q9JHC9,P04235,69257,12500,Elf2,Cd3d,inferred by curator,12324448;29087512,Mus musculus,TRRUST
Q505F1,P17679,22025,14460,Nr2c1,Gata1,inferred by curator,17974920;29087512,Mus musculus,TRRUST
Q9Z2X8,Q60795,50868,18024,Keap1,Nfe2l2,inferred by curator,20416283;29087512,Mus musculus,TRRUST
P08046,Q61738,13653,-,Egr1,Itga7,inferred by curator,9254668;29087512,Mus musculus,TRRUST
P48972,Q7TSC1,17865,53761,Mybl2,Prrc2a,inferred by curator,22513242;29087512,Mus musculus,TRRUST
P06537,Q9QUI1,-,17826,Nr3c1,Fam89b,chromatin immunoprecipitation assay;inferred by curator,19463811;10416832;9521864;16873444;11971959;27924024;29087512,Mus musculus,GTRD;TRRUST
P97481,O88522,13819,16151,Epas1,Ikbkg,inferred by curator,17202159,Mus musculus,TRED
Q61221,Q91ZX6,15251,75826,Hif1a,Senp2,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q06831,Q7TMN5,20677,-,Sox4,Cald1,inferred by curator,29087512;24046453,Mus musculus,TRRUST
B2RWS6,P37238,328572,19016,Ep300,Pparg,inferred by curator,29087512;18710950,Mus musculus,TRRUST
Q76LW6,Q8R5M8,23863,54725,Dand5,Cadm1,inferred by curator,29087512;21672091,Mus musculus,TRRUST
P97334,Q61826,18089,-,Nkx2-3,Madcam1,inferred by curator,25320278;29087512,Mus musculus,TRRUST
Q04207,Q07235,19697,20720,Rela,Serpine2,chromatin immunoprecipitation assay;inferred by curator,16697375;29087512;27924024,Mus musculus,GTRD;TRRUST
Q01147,Q60857,12912,15567,Creb1,Slc6a4,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q61670,P43431,15284,16159,Hlx,Il12a,inferred by curator,29087512;21419047,Mus musculus,TRRUST
Q199A7,P09535,22431,16002,Wt1,Igf2,inferred by curator,17202159,Mus musculus,TRED
Q3TKT4,Q8VIG1,20586,19712,Smarca4,Rest,chromatin immunoprecipitation assay;inferred by curator,19056910;29087512;27924024,Mus musculus,GTRD;TRRUST
Q76LW6,P15066,23863,16478,Dand5,Jund,inferred by curator,1714380;29087512,Mus musculus,TRRUST
P08046,P22339,13653,17873,Egr1,Gadd45b,inferred by curator,29087512;15616591,Mus musculus,TRRUST
Q8VIG1,P42866,19712,18390,Rest,Oprm1,chromatin immunoprecipitation assay;inferred by curator,15322094;17130167;20357131;27924024;29087512,Mus musculus,GTRD;TRRUST
Q60707,P46414,21385,12576,Tbx2,Cdkn1b,inferred by curator,23341776;29087512,Mus musculus,TRRUST
O89090,P30282,20683,12445,Sp1,Ccnd3,chromatin immunoprecipitation assay;inferred by curator,10361118;27924024;17202159;8661116;29087512,Mus musculus,GTRD;TRED;TRRUST
Q8BNI8,O09102,15394,107889,Hoxa1,Gcm2,inferred by curator,17202159,Mus musculus,TRED
Q9WTX2,P80206,23992,-,Prkra,Otx2,inferred by curator,22090505;29087512,Mus musculus,TRRUST
Q9CXC9,Q05769,104156,19225,Etv5,Ptgs2,chromatin immunoprecipitation assay;inferred by curator,29087512;18492810;27924024,Mus musculus,GTRD;TRRUST
Q04207,P29533,19697,-,Rela,Vcam1,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;20966071,Mus musculus,GTRD;TRRUST
Q9Z1J1,A0A125T906,21415,-,Tcf7l1,Igk,inferred by curator,1714414;12415115;9671474;22544934;29087512,Mus musculus,TRRUST
P23204,Q64FW2,19013,67442,Ppara,Retsat,chromatin immunoprecipitation assay;inferred by curator,29087512;18289917;27924024,Mus musculus,GTRD;TRRUST
Q99PV8,Q99JB6,58208,20371,Bcl11b,Foxp3,chromatin immunoprecipitation assay;inferred by curator,27924024;29087512;21875956,Mus musculus,GTRD;TRRUST
P34056,P08003,21418,12304,Tfap2a,Pdia4,inferred by curator,17202159,Mus musculus,TRED
O89090,Q5UBV8,20683,326623,Sp1,Tnfsf15,inferred by curator,17202159,Mus musculus,TRED
Q9JM73,P56402,20807,11827,Srf,Aqp2,inferred by curator,19190182;29087512,Mus musculus,TRRUST
P23708,P20029,18044,14828,Nfya,Hspa5,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;21705419,Mus musculus,GTRD;TRRUST
O70494,Q00175,20687,18667,Sp3,Pgr,inferred by curator,29087512;20087433,Mus musculus,TRRUST
Q00196,P15530,18987,15985,Pou2f2,Cd79b,inferred by curator,29087512;10679093,Mus musculus,TRRUST
Q02067,Q8CGV2,17172,216343,Ascl1,Tph2,chromatin immunoprecipitation assay;inferred by curator,29087512;27924024;19542360,Mus musculus,GTRD;TRRUST
Q61501,Q04207,13555,19697,E2f1,Rela,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
P70459,Q3TR59,13875,-,Erf,Utrn,inferred by curator,29087512;17507653,Mus musculus,TRRUST
Q923E4,Q62227,93759,23957,Sirt1,Nr0b2,inferred by curator,21081708;29087512,Mus musculus,TRRUST
Q80Z64,Q8C6P8,71950,22715,Nanog,Zfp57,chromatin immunoprecipitation assay;inferred by curator,25445595;29087512;27924024,Mus musculus,GTRD;TRRUST
P53566,A3KMN0,12606,-,Cebpa,Zbtb16,inferred by curator,29087512;19723763,Mus musculus,TRRUST
Q01147,Q00322,12912,12609,Creb1,Cebpd,chromatin immunoprecipitation assay;inferred by curator,27924024;17202159,Mus musculus,GTRD;TRED
Q8BUN5,Q61639,17127,-,Smad3,H19,inferred by curator,29087512;20427289,Mus musculus,TRRUST
P42586,Q8QZW2,18088,260298,Nkx2-2,Fev,inferred by curator,29087512;22013016,Mus musculus,TRRUST
Q00175,Q64373,18667,12048,Pgr,Bcl2l1,chromatin immunoprecipitation assay;inferred by curator,14679196;29087512;27924024,Mus musculus,GTRD;TRRUST
P48437,P04342,19130,12967,Prox1,Crygd,inferred by curator,11139622;29087512,Mus musculus,TRRUST
Q61221,P45481,15251,-,Hif1a,Crebbp,inferred by curator,20948541;29087512,Mus musculus,TRRUST
P97481,O35740,13819,17684,Epas1,Cited2,inferred by curator,17804822;29087512,Mus musculus,TRRUST
Q76LW6,P62737,23863,11475,Dand5,Acta2,inferred by curator,29087512;12110667,Mus musculus,TRRUST
P42230,P10598,20850,12991,Stat5a,Csn2,chromatin immunoprecipitation assay;inferred by curator,14646587;11604235;12060651;16973758;18583090;12954634;27924024;29087512,Mus musculus,GTRD;TRRUST
