uniprotAC.tf,uniprotAC.target,otherAC.tf,otherAC.target,name.tf,name.target,detection.method,pubmedAC,organism,source.database
Q95R58,P83949,-,42034,cbt,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q4R0P9,P83949,-,42034,cbt,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VPQ5,P83949,33224,42034,cbt,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q8IPV7,P83949,33224,42034,cbt,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VZN4,P02836,38436,36240,dar1,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VZN4,P83949,38436,42034,dar1,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9W1W2,P02836,37654,36240,Dmel\CG42741,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9W1W2,P83949,37654,42034,Dmel\CG42741,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q2XXX8,P02836,-,36240,Spps,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXN0,P02836,-,36240,B4YXN0_DROME,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
A0A0B4KHC8,P02836,42882,36240,Spps,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXM3,P02836,-,36240,B4YXM3_DROME,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXM1,P02836,-,36240,B4YXM1_DROME,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXM2,P02836,-,36240,B4YXM2_DROME,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VCB2,P02836,42882,36240,Spps,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q2XXX8,P83949,-,42034,Spps,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXN0,P83949,-,42034,B4YXN0_DROME,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
A0A0B4KHC8,P83949,42882,42034,Spps,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXM3,P83949,-,42034,B4YXM3_DROME,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXM1,P83949,-,42034,B4YXM1_DROME,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
B4YXM2,P83949,-,42034,B4YXM2_DROME,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VCB2,P83949,42882,42034,Spps,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q7YU81,P18491,36678,38091,chn,emc,electrophoretic mobility shift assay,21762412;20965965,Drosophila melanogaster,REDfly
Q7YU81,P14003,36678,38995,chn,h,electrophoretic mobility shift assay,21762412;20965965,Drosophila melanogaster,REDfly
P11420,P09775,34413,30985,da,ase,electrophoretic mobility shift assay,8565819;20965965,Drosophila melanogaster,REDfly
P11420,Q5G1Y7,34413,-,da,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P11420,Q5G1X9,34413,-,da,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P11420,Q5G1W4,34413,-,da,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P11420,O16528,34413,39620,da,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P11420,P10084,34413,30982,da,sc,electrophoretic mobility shift assay,9649507;20965965,Drosophila melanogaster,REDfly
P11420,P21520,34413,36411,da,sca,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P15330,P25723,35047,42945,dl,tld,DNase I footprinting,8264640;20965965,Drosophila melanogaster,REDfly
O96083,P23645,-,34330,Dref,bib,electrophoretic mobility shift assay,18760387;20965965,Drosophila melanogaster,REDfly
Q86NK7,P23645,-,34330,Dref,bib,electrophoretic mobility shift assay,18760387;20965965,Drosophila melanogaster,REDfly
Q94883,P23645,34328,34330,Dref,bib,electrophoretic mobility shift assay,18760387;20965965,Drosophila melanogaster,REDfly
O96083,P09085,-,35341,Dref,cad,electrophoretic mobility shift assay,15254275;20965965,Drosophila melanogaster,REDfly
Q86NK7,P09085,-,35341,Dref,cad,electrophoretic mobility shift assay,15254275;20965965,Drosophila melanogaster,REDfly
Q94883,P09085,34328,35341,Dref,cad,electrophoretic mobility shift assay,15254275;20965965,Drosophila melanogaster,REDfly
O96083,O96083,-,-,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
O96083,Q86NK7,-,-,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
O96083,Q94883,-,34328,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
Q86NK7,O96083,-,-,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q86NK7,-,-,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q94883,-,34328,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
Q94883,O96083,34328,-,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
Q94883,Q86NK7,34328,-,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
Q94883,Q94883,34328,34328,Dref,Dref,electrophoretic mobility shift assay,12758126;20965965,Drosophila melanogaster,REDfly
O96083,Q02748,-,33835,Dref,eIF4A,electrophoretic mobility shift assay,17888422;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q02748,-,33835,Dref,eIF4A,electrophoretic mobility shift assay,17888422;20965965,Drosophila melanogaster,REDfly
Q94883,Q02748,34328,33835,Dref,eIF4A,electrophoretic mobility shift assay,17888422;20965965,Drosophila melanogaster,REDfly
O96083,O18388,-,35336,Dref,Fs(2)Ket,electrophoretic mobility shift assay,18656533;20965965,Drosophila melanogaster,REDfly
Q86NK7,O18388,-,35336,Dref,Fs(2)Ket,electrophoretic mobility shift assay,18656533;20965965,Drosophila melanogaster,REDfly
Q94883,O18388,34328,35336,Dref,Fs(2)Ket,electrophoretic mobility shift assay,18656533;20965965,Drosophila melanogaster,REDfly
O96083,Q8MSF2,-,-,Dref,Mes4,electrophoretic mobility shift assay,19150446;20965965,Drosophila melanogaster,REDfly
O96083,Q9W256,-,37560,Dref,Mes4,electrophoretic mobility shift assay,19150446;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q8MSF2,-,-,Dref,Mes4,electrophoretic mobility shift assay,19150446;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q9W256,-,37560,Dref,Mes4,electrophoretic mobility shift assay,19150446;20965965,Drosophila melanogaster,REDfly
Q94883,Q8MSF2,34328,-,Dref,Mes4,electrophoretic mobility shift assay,19150446;20965965,Drosophila melanogaster,REDfly
Q94883,Q9W256,34328,37560,Dref,Mes4,electrophoretic mobility shift assay,19150446;20965965,Drosophila melanogaster,REDfly
O96083,Q24168,-,41703,Dref,Orc2,electrophoretic mobility shift assay,16343659;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q24168,-,41703,Dref,Orc2,electrophoretic mobility shift assay,16343659;20965965,Drosophila melanogaster,REDfly
Q94883,Q24168,34328,41703,Dref,Orc2,electrophoretic mobility shift assay,16343659;20965965,Drosophila melanogaster,REDfly
O96083,Q9V3P3,-,32274,Dref,REG,electrophoretic mobility shift assay,12662925;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q9V3P3,-,32274,Dref,REG,electrophoretic mobility shift assay,12662925;20965965,Drosophila melanogaster,REDfly
Q94883,Q9V3P3,34328,32274,Dref,REG,electrophoretic mobility shift assay,12662925;20965965,Drosophila melanogaster,REDfly
O96083,Q9VKY8,-,34397,Dref,Sps2,electrophoretic mobility shift assay,15121905;20965965,Drosophila melanogaster,REDfly
Q86NK7,Q9VKY8,-,34397,Dref,Sps2,electrophoretic mobility shift assay,15121905;20965965,Drosophila melanogaster,REDfly
Q94883,Q9VKY8,34328,34397,Dref,Sps2,electrophoretic mobility shift assay,15121905;20965965,Drosophila melanogaster,REDfly
O96083,P20227,-,37476,Dref,Tbp,electrophoretic mobility shift assay,11033359;20965965,Drosophila melanogaster,REDfly
Q86NK7,P20227,-,37476,Dref,Tbp,electrophoretic mobility shift assay,11033359;20965965,Drosophila melanogaster,REDfly
Q94883,P20227,34328,37476,Dref,Tbp,electrophoretic mobility shift assay,11033359;20965965,Drosophila melanogaster,REDfly
P23023,Q9W0K7,40940,38116,dsx,bab1,DNase I footprinting,18724934;20965965,Drosophila melanogaster,REDfly
Q24533,P24014,39570,36746,D,sli,electrophoretic mobility shift assay,10844029;20965965,Drosophila melanogaster,REDfly
P34021,P23938,35540,31300,EcR,ng1,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
P34021,P40139,35540,31298,EcR,ng2,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
P02836,P32031,36240,33608,en,slp2,electrophoretic mobility shift assay,22537495;20965965,Drosophila melanogaster,REDfly
P40427,P32031,32567,33608,exd,slp2,electrophoretic mobility shift assay,22537495;20965965,Drosophila melanogaster,REDfly
P33244,P27780,40045,40818,ftz-f1,Edg84A,electrophoretic mobility shift assay,8887679;20965965,Drosophila melanogaster,REDfly
P13002,P18459,37038,38746,grh,ple,electrophoretic mobility shift assay,19168633;20965965,Drosophila melanogaster,REDfly
Q9VN10,P02836,40549,36240,hkb,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9VN10,P83949,40549,42034,hkb,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
P49869,P40139,35332,31298,Hr38,ng2,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
Q05192,P23938,35398,31300,Hr39,ng1,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
Q05192,P40139,35398,31298,Hr39,ng2,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
O46339,P32031,41273,33608,hth,slp2,electrophoretic mobility shift assay,22537495;20965965,Drosophila melanogaster,REDfly
P14003,P22814,38995,33059,h,run,electrophoretic mobility shift assay,10096066;20965965,Drosophila melanogaster,REDfly
P18289,P05031,36057,35190,Jra,Ddc,electrophoretic mobility shift assay,19168633;20965965,Drosophila melanogaster,REDfly
A8MPH9,P05031,3772082,35190,kay,Ddc,electrophoretic mobility shift assay,19168633;20965965,Drosophila melanogaster,REDfly
P21525,P05031,3772082,35190,kay,Ddc,electrophoretic mobility shift assay,19168633;20965965,Drosophila melanogaster,REDfly
P56721,Q02936,45318,42737,kn,hh,electrophoretic mobility shift assay,22005665;20965965,Drosophila melanogaster,REDfly
P09774,P09775,30983,30985,l(1)sc,ase,electrophoretic mobility shift assay,8565819;20965965,Drosophila melanogaster,REDfly
Q61676,P06602,-,36039,lbe,eve,electrophoretic mobility shift assay,12482712;20965965,Drosophila melanogaster,REDfly
Q9VDA1,P06602,-,36039,lbe,eve,electrophoretic mobility shift assay,12482712;20965965,Drosophila melanogaster,REDfly
Q7JMT6,P06602,-,36039,lbe,eve,electrophoretic mobility shift assay,12482712;20965965,Drosophila melanogaster,REDfly
Q7KS77,P06602,42542,36039,lbe,eve,electrophoretic mobility shift assay,12482712;20965965,Drosophila melanogaster,REDfly
Q8MR37,P02836,2768719,36240,luna,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q8MR37,P83949,2768719,42034,luna,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9W349,Q8IM96,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,Q59DP0,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,D1YSG9,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,Q59DN9,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,Q59DN8,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,Q59DN7,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,O16804,31883,-,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,O16117,31883,43825,lz,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
Q9W349,Q9VPQ6,31883,33225,lz,ush,electrophoretic mobility shift assay,16730345;20965965,Drosophila melanogaster,REDfly
P42003,P40791,33529,36032,Mad,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
P42003,P52168,33529,44849,Mad,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
Q9U010,P40791,-,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
Q8IMG6,P40791,43725,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
O76259,P40791,-,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
O61458,P40791,-,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
O77069,P40791,-,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
Q7KPL1,P40791,-,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
O62609,P40791,43725,36032,Med,Mef2,DNase I footprinting,9882489;20965965,Drosophila melanogaster,REDfly
Q9U010,P52168,-,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
Q8IMG6,P52168,43725,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
O76259,P52168,-,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
O61458,P52168,-,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
O77069,P52168,-,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
Q7KPL1,P52168,-,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
O62609,P52168,43725,44849,Med,pnr,electrophoretic mobility shift assay,22513375;20965965,Drosophila melanogaster,REDfly
P40791,P08841,36032,37888,Mef2,betaTub60D,electrophoretic mobility shift assay,9676198;20965965,Drosophila melanogaster,REDfly
Q8SYY8,P09615,-,34009,mid,wg,electrophoretic mobility shift assay,22814213;20965965,Drosophila melanogaster,REDfly
Q9VMR2,P09615,33770,34009,mid,wg,electrophoretic mobility shift assay,22814213;20965965,Drosophila melanogaster,REDfly
X2JCQ6,Q8I9B4,39089,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q9VSY7,Q8I9B4,39089,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q1LZ06,Q8I9B4,-,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q9GRX2,Q8I9B4,-,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q9NFS1,Q8I9B4,-,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q95TF7,Q8I9B4,-,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
A8JNP3,Q8I9B4,39089,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q494H3,Q8I9B4,-,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
Q8IQC5,Q8I9B4,39089,326270,MTF-1,MtnD,electrophoretic mobility shift assay,21870250;20965965,Drosophila melanogaster,REDfly
P22810,P09081,31802,40830,oc,bcd,electrophoretic mobility shift assay,9753673;20965965,Drosophila melanogaster,REDfly
P22810,P04950,31802,42398,oc,Rh3,electrophoretic mobility shift assay,12967559;20965965,Drosophila melanogaster,REDfly
P22810,P91657,31802,34615,oc,Rh5,electrophoretic mobility shift assay,12967559;20965965,Drosophila melanogaster,REDfly
P22810,O01668,31802,41889,oc,Rh6,electrophoretic mobility shift assay,12967559;20965965,Drosophila melanogaster,REDfly
Q8IMA8,P54733,43769,34924,pan,CycE,electrophoretic mobility shift assay,18606221;20965965,Drosophila melanogaster,REDfly
P91943,P54733,43769,34924,pan,CycE,electrophoretic mobility shift assay,18606221;20965965,Drosophila melanogaster,REDfly
Q8IQ98,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q8IQ98,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
M9PEP3,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
M9PEP3,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q86P99,P35415,-,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q86P99,P35416,-,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
M9PEX4,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
M9PEX4,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
M9PBV3,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
M9PBV3,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q8IQ99,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q8IQ99,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q7KKI2,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q7KKI2,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TVS7,P35415,-,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TVS7,P35416,-,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q8SZT1,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q8SZT1,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TVY0,P35415,-,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TVY0,P35416,-,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TW49,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TW49,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TVQ4,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q9TVQ4,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q24217,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q24217,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q5U8V5,P35415,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
Q5U8V5,P35416,45588,39002,Pdp1,Prm,electrophoretic mobility shift assay,15817225;20965965,Drosophila melanogaster,REDfly
P51023,Q8IM96,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,Q59DP0,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,D1YSG9,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,Q59DN9,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,Q59DN8,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,Q59DN7,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,O16804,42757,-,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P51023,O16117,42757,43825,pnt,sv,electrophoretic mobility shift assay,11051549;20965965,Drosophila melanogaster,REDfly
P10084,P09775,30982,30985,sc,ase,electrophoretic mobility shift assay,8565819;20965965,Drosophila melanogaster,REDfly
P10084,Q5G1Y7,30982,-,sc,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10084,Q5G1X9,30982,-,sc,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10084,Q5G1W4,30982,-,sc,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10084,O16528,30982,39620,sc,Brd,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
P10084,P10084,30982,30982,sc,sc,electrophoretic mobility shift assay,9649507;20965965,Drosophila melanogaster,REDfly
P10084,P21520,30982,36411,sc,sca,electrophoretic mobility shift assay,7958878;20965965,Drosophila melanogaster,REDfly
Q8IRM5,P02836,31913,36240,Sp1,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
R9PY21,P02836,31913,36240,Sp1,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9U1K4,P02836,-,36240,Sp1,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
M9PJG1,P02836,31913,36240,Sp1,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
A8JUN6,P02836,31913,36240,Sp1,en,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q8IRM5,P83949,31913,42034,Sp1,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
R9PY21,P83949,31913,42034,Sp1,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
Q9U1K4,P83949,-,42034,Sp1,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
M9PJG1,P83949,31913,42034,Sp1,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
A8JUN6,P83949,31913,42034,Sp1,Ubx,electrophoretic mobility shift assay,16155187;20965965,Drosophila melanogaster,REDfly
P52172,Q9VB78,41944,43262,srp,eater,electrophoretic mobility shift assay,21809435;20965965,Drosophila melanogaster,REDfly
P28159,P13096,34881,43158,Su(H),E(spl)m5-HLH,electrophoretic mobility shift assay,7590238;20965965,Drosophila melanogaster,REDfly
P28159,Q01071,34881,43150,Su(H),E(spl)mdelta-HLH,electrophoretic mobility shift assay,10452845;20965965,Drosophila melanogaster,REDfly
P28159,Q01070,34881,43151,Su(H),E(spl)mgamma-HLH,electrophoretic mobility shift assay,10452845;20965965,Drosophila melanogaster,REDfly
P28159,P13095,34881,43157,Su(H),E(spl)m4-BFM,electrophoretic mobility shift assay,10452845;20965965,Drosophila melanogaster,REDfly
P28159,P28159,34881,34881,Su(H),Su(H),electrophoretic mobility shift assay,11136980;20965965,Drosophila melanogaster,REDfly
P28159,Q8IM96,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,Q59DP0,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,D1YSG9,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,Q59DN9,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,Q59DN8,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,Q59DN7,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,O16804,34881,-,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
P28159,O16117,34881,43825,Su(H),sv,electrophoretic mobility shift assay,20230745;20965965,Drosophila melanogaster,REDfly
O15945,Q09147,41084,39564,tgo,btl,electrophoretic mobility shift assay,9374395;20965965,Drosophila melanogaster,REDfly
Q24119,Q09147,38065,39564,trh,btl,electrophoretic mobility shift assay,9374395;20965965,Drosophila melanogaster,REDfly
Q24119,P09085,38065,35341,trh,cad,electrophoretic mobility shift assay,17207870;20965965,Drosophila melanogaster,REDfly
P22265,P13469,35430,43764,tsh,mod,DNase I footprinting,8951796;20965965,Drosophila melanogaster,REDfly
P92031,P10083,-,30981,tup,ac,electrophoretic mobility shift assay,16259974;20965965,Drosophila melanogaster,REDfly
Q9Y0Z9,P10083,35147,30981,tup,ac,electrophoretic mobility shift assay,16259974;20965965,Drosophila melanogaster,REDfly
Q9VJ37,P10083,35147,30981,tup,ac,electrophoretic mobility shift assay,16259974;20965965,Drosophila melanogaster,REDfly
P10627,P40791,37655,36032,twi,Mef2,electrophoretic mobility shift assay,9450935;20965965,Drosophila melanogaster,REDfly
P83949,P04412,42034,37455,Ubx,Egfr,electrophoretic mobility shift assay,16815386;20965965,Drosophila melanogaster,REDfly
P20153,P23938,31165,31300,usp,ng1,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
P20153,P40139,31165,31298,usp,ng2,electrophoretic mobility shift assay,9466931;20965965,Drosophila melanogaster,REDfly
P20153,Q9VKI3,31165,34558,usp,Vm32E,DNase I footprinting,19389369;20965965,Drosophila melanogaster,REDfly
M9NES1,Q9W3R7,32994,31666,zld,Atg5,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
X2BZL0,Q9W3R7,32994,31666,zld,Atg5,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
Q7YU17,Q9W3R7,-,31666,zld,Atg5,electrophoretic mobility shift assay,22028675;20965965,Drosophila melanogaster,REDfly
